objectID,title,artistDisplayName,artistNationality,artistDisplayBio,objectDate,objectBeginDate,objectEndDate,department,classification,medium,culture,country,region,repository,objectURL,period,group,clean_title,title_length,happiness_score
260847,"Railings, Cuffe Street",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260847,1951-2000,European,railings cuffe street,3,5.44
260848,"[Man in a Pub, Dublin, Ireland]",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260848,1951-2000,European,man in a pub dublin ireland,6,5.728
260849,The Liffey - Evening,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260849,1951-2000,European,the liffey evening,3,5.7
260850,Wharf Mooring Hook,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260850,1951-2000,European,wharf mooring hook,3,4.74
260851,Yard in Lower Bridge Street,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260851,1951-2000,European,yard in lower bridge street,5,5.340000000000001
260852,"Two Citizens, Parnell Street",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260852,1951-2000,European,two citizens parnell street,4,5.646666666666667
260853,Buoys - Harbour,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260853,1951-2000,European,buoys harbour,2,
260854,Cab in Skelly's Yard,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260854,1951-2000,European,cab in skelly s yard,5,5.453333333333333
260855,Statue-Maker's Yard,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260855,1951-2000,European,statue maker s yard,4,5.66
260856,"[Man Shouting, Dog in Background, Dublin, Ireland]",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260856,1951-2000,European,man shouting dog in background dublin ireland,7,5.486666666666667
260857,Figures at Door,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260857,1951-2000,European,figures at door,3,5.38
260858,"[Torn Lace Curtain, Dublin, Ireland]",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260858,1951-2000,European,torn lace curtain dublin ireland,5,5.0275
260859,Washing,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260859,1951-2000,European,washing,1,5.3
260860,"[Religious Statue in Packing Crate, Dublin, Ireland]",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260860,1951-2000,European,religious statue in packing crate dublin ireland,7,5.555000000000001
261155,"Lung Men caves, Loyang",René Burri,Swiss,"Swiss, Zurich, Switzerland, 1933–2014 Zurich, Switzerland",1965,1965,1965,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261155,1951-2000,European,lung men caves loyang,4,5.67
261156,"Kun Ming Lake, at the Summer Palace outside Peking",René Burri,Swiss,"Swiss, Zurich, Switzerland, 1933–2014 Zurich, Switzerland",1964,1964,1964,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261156,1951-2000,European,kun ming lake at the summer palace outside peking,9,5.916666666666667
261157,"Terraced fields for growing millet, near Yenan",René Burri,Swiss,"Swiss, Zurich, Switzerland, 1933–2014 Zurich, Switzerland",1965,1965,1965,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261157,1951-2000,European,terraced fields for growing millet near yenan,7,5.845
261158,"Monument to the Revolution, Tien An Men Square, Peking",René Burri,Swiss,"Swiss, Zurich, Switzerland, 1933–2014 Zurich, Switzerland",1964,1964,1964,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261158,1951-2000,European,monument to the revolution tien an men square peking,9,5.260000000000001
261159,Chairman Mao Tse Tung's office in Yenan after Long March,René Burri,Swiss,"Swiss, Zurich, Switzerland, 1933–2014 Zurich, Switzerland",1964,1964,1964,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261159,1951-2000,European,chairman mao tse tung s office in yenan after long march,11,5.253333333333334
261160,"Man Day, Tien An Men Square, Peking",René Burri,Swiss,"Swiss, Zurich, Switzerland, 1933–2014 Zurich, Switzerland",1964,1964,1964,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261160,1951-2000,European,man day tien an men square peking,7,5.680000000000001
261161,"Tien An Men Square, Peking/Demonstration against American interference in the Congo, Tien An Men Square, Peking",René Burri,Swiss,"Swiss, Zurich, Switzerland, 1933–2014 Zurich, Switzerland",1964,1964,1964,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261161,1951-2000,European,tien an men square peking demonstration against american interference in the congo tien an men square peking,17,5.25909090909091
261162,"May Day, Peking",René Burri,Swiss,"Swiss, Zurich, Switzerland, 1933–2014 Zurich, Switzerland",1964,1964,1964,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261162,1951-2000,European,may day peking,3,5.86
259807,Angel,Vilem Kriz,Czech,"Czech, 1921–1994","1962, printed 1970",1962,1962,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259807,1951-2000,European,angel,1,7.68
259885,Tanzanie (Refugees),Jean Mohr,Swiss,"Swiss, 1925–2018",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259885,1951-2000,European,tanzanie refugees,2,3.06
259886,Iran,Jean Mohr,Swiss,"Swiss, 1925–2018",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259886,1951-2000,European,iran,1,4.3
259887,Ouganda (Refugees),Jean Mohr,Swiss,"Swiss, 1925–2018",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259887,1951-2000,European,ouganda refugees,2,3.06
259888,Geneva,Jean Mohr,Swiss,"Swiss, 1925–2018",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259888,1951-2000,European,geneva,1,
259889,"Côte, Irlande",Jean Mohr,Swiss,"Swiss, 1925–2018",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259889,1951-2000,European,c te irlande,3,
259890,Photomontage,Jean Mohr,Swiss,"Swiss, 1925–2018",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259890,1951-2000,European,photomontage,1,
259891,"Italy, Cave",Jean Mohr,Swiss,"Swiss, 1925–2018",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259891,1951-2000,European,italy cave,2,5.955
259892,"[Buttocks, Fencepost, and Cobwebs]",Jean Mohr,Swiss,"Swiss, 1925–2018",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259892,1951-2000,European,buttocks fencepost and cobwebs,4,5.22
259893,"Bois, Suisse",Jean Mohr,Swiss,"Swiss, 1925–2018",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259893,1951-2000,European,bois suisse,2,
259894,Self-Portrait,Jean Mohr,Swiss,"Swiss, 1925–2018",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259894,1951-2000,European,self portrait,2,
259895,"Switzerland, Interior of a Glacier",Jean Mohr,Swiss,"Swiss, 1925–2018",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259895,1951-2000,European,switzerland interior of a glacier,5,5.6850000000000005
262834,[Palm Trees],Frances C. Inglis,British,British,1978,1978,1978,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262834,1951-2000,European,palm trees,2,6.23
262890,Questions New York Moscow New York Moscow,"Douglas Davis, Vitaly Komar, and Alexander Melamid",American and Russian,"American and Russian, active 1970s","1976 and 1978, printed 1980",1976,1980,Photographs,Photographs,Gelatin silver prints,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262890,1951-2000,European,questions new york moscow new york moscow,7,5.714285714285714
262914,"In the Wings of the Ballet, Leningrad",Alexander Mikhailovich,Russian,Russian,1963,1963,1963,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262914,1951-2000,European,in the wings of the ballet leningrad,7,5.476666666666667
261931,Comet,Lotte Jacobi,"American, born Germany","American, born Germany, 1896–1990",1946–55,1946,1955,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261931,1951-2000,European,comet,1,
262014,"The Duomo, Florence",Evelyn Hofer,"British, born Germany","British (born Germany), Marburg 1922–2009 Mexico City","ca. 1960, printed ca. 1976",1958,1962,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262014,1951-2000,European,the duomo florence,3,5.45
262097,"World Trade Center, New York",Wolf von dem Bussche,"American, born Germany","American (born Germany), Pforzheim 1934–2014 Mission Viejo, California",1976,1976,1976,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262097,1951-2000,European,world trade center new york,5,6.088
262207,One Fifth Avenue,Frances C. Inglis,British,British,1977,1977,1977,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262207,1951-2000,European,one fifth avenue,3,5.44
262212,"Francis Bacon Walking on Primrose Hill, London",Bill Brandt,"British, born Germany","British (born Germany), Hamburg 1904–1983 London","1963, printed ca. 1978",1963,1963,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262212,1951-2000,European,francis bacon walking on primrose hill london,7,5.91
262220,"Danube Canal, Prague",Josef Sudek,Czech,"Czech, 1896–1976",ca. 1955,1953,1957,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262220,1951-2000,European,danube canal prague,3,5.72
262233,Mexico,Henri Cartier-Bresson,French,"French, Chanteloup-en-Brie 1908–2004 Montjustin",1964,1964,1964,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262233,1951-2000,European,mexico,1,5.84
262235,Zeche Katharina in Essen,Albert Renger-Patzsch,German,"German, Wurzburg 1897–1966 Wamel",1956,1956,1956,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262235,1951-2000,European,zeche katharina in essen,4,5.5
262242,Untitled,Joan Fontcuberta,Spanish,"Spanish, born 1955",1978,1978,1978,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262242,1951-2000,European,untitled,1,
262244,Matera,Tano Cicioni,Italian,Italian,1977,1977,1977,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262244,1951-2000,European,matera,1,
262245,Tivoli Bath,Tano Cicioni,Italian,Italian,1970s,1970,1979,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262245,1951-2000,European,tivoli bath,2,6.96
262475,Le Troisième Angle,Eva Klasson,French,French,1970s,1970,1979,Photographs,Books,Gelatin silver print and letterpress,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262475,1951-2000,European,le troisi me angle,4,5.380000000000001
